id,title
ObuQffB_8hY,"Jim Tucker, Bilderberg Tracker, Dead at 78"
ApskzEmCX9I,Obama Supporters Petition to Repeal 6th and 7th Amendments (Right to Speedy & Public Trial by Jury)
HJF2dFgbNrg,"GI Joe: Art Imitating Life - Exoskeletons, New Currency, Dragonfly Drones and Mind Reading Machines"
SpHOaW99ST4,Liberals Sign Petition to Repeal the FIRST AMENDMENT.  Seriously!  Watch!
0KAEgeGskPA,Talking Taxes with California Beach Goers
42PSOmJia-E,Joe Biden Calls for a New World Order
LOquwb1B0Rs,Did You Hear We NUKED China Last Week?
6QSWELM0mws,"Rick Ross Brags About Drugging a Woman, and Then Having His Way With Her In New Song"
rMkT0GWRmZg,Google Glass App Uses Facial Recognition to Identify EVERYONE You See!!!
V7DwZ97eEow,Drones Mentioned in the Bible - Book of Revelation - Antichrist's Robotic Army
ksvxENZTgSY,IT'S A PUBLICITY STUNT: Yahoo Buys App from Teen for $30 Million Dollars
AUq4jhuVMWE,Hacked Colin Powell Emails Reveal Bohemian Grove Info
IyQ2JnCdSk4,Jesus Was Shot by Lee Harvey Oswald in the 1300's - Easter Sunday FAILS
puIPwzFgrZs,"Google Glass Will Be Your Garage Door Opener, TV Remote, and Refrigerator Inventory Viewer"
DfNW3zR4nDM,"Company Making ""Anti-Drone"" Technology For Your Home - Domestic Drone Countermeasures"
qMZonJgMBBI,Trolling Del Martians about their Insanely Expensive Watches
N5Y444-EmlU,Jersey Shore's Pauly D Promotes Google Glass in New Video
jEta8473h3c,"Millions of Chase Bank Customers See ""0"" Balance Due to Computer Glitch.  Oops!"
Xzt3EcIo5tk,Selling My One Ounce Gold Coin for $20 (When It Was Worth $1600) Oops!
jNzN3q-VgwI,Americans Who Don't Know the Capital of the United States!!!
ZyH_T_zVl6M,Backlash Against Transhumanist Cyborgs Begins
61ODRS3s2U0,Google Glass Augmented Reality Video Game Pits Illuminati Against The Resistance
4yiCyjRgXw0,Can You Name An Author of a Book?  Any Author?
ayke_rzvLeA,"Google Glass ""Stalking App"" Identifies Individuals in Large Crowds Once Targeted"
8bbINikeql8,"New Drones have Weapons Scanners, Track Cell Phones, and Use Facial Recognition"
eowauRM1frA,Fake ID Users Getting Busted by Facial Recognition Software at DMV
0ht66lJzlPo,Star Trek Borg Now a Reality in Laboratory Rats
Ju2GzIrOTb8,"What Does ""DVD"" Stand For?  GPS?  LCD?  Man on the Street Questions"
e7u4014lQzM,How to Stop Google Glasses from Destroying Privacy Forever
zKJxsf12lqE,Woman at Oscar Party Wearing Google Glasses
Srzbo7wzc_c,Obama's Former Press Secretary Says He Was Ordered to Deny Drones Exist
HvbR2wJigjQ,The Left Handed Screw Driver
3eSUUuobx7Y,Michelle Obama Appears at Oscars and Announces Award for Best Picture
Squh8ZnJEhU,"Real Life ""Surrogate"" Robots Now Shipping!"
xtISg-omMKY,Eternal Life on Earth Coming Soon?  This is getting insane
SLurX8vmIqc,Google Glasses Sparks Secret Shopper Nightmare for Retail Workers
Jr7McLhZmyE,Free $5 Bill or Free Silver Dollar?  It's Up To You
1EApUFRBn_U,I'm With the Department of Big Brother
9kts7tVh4ps,"Jaywalking ""Follow the Leader"" Experiment"
vqPQjy8ck7A,New City Buses Have Microphones Built-in and Record Your Conversations
z7usCHnZ-8c,Trying To Sell Silver Dollars For .99 Cents Outside a Coin Dealer
wJoSsAIv6rE,Facial Recognition Equipped Drone May Be Looking for Chris Dorner
c_RAzNK536w,Major Victory Against Big Brother Red Light Cameras!
qf_ENBaAna0,Man Offers Random People A Free One Ounce Gold Coin
CGUgqrYWo3o,Google Glasses Beam Sound Into Your Skull without Headphones
EP2_f8zqNU8,New Glasses Block Facial Recognition Cameras from Identifying You
e21o_4RlLUw,The Amero Currency: Fact or Fiction?
W2eS2LpNI4k,The Internet Wired Directly Into Your Brain:  Neural Interfaces
sj7-mC9HOms,Documents You Print Secretly Contain Your Identity
K-PfP3COCgI,Obama's Kids Wear GPS Trackers
rQn1NLkrT6o,An analysis of futurist Ray Kurzweil's forecasts for technology and our society.
iNTcIpVzUYc,App Finds Facebook Page of Anyone You Take a Picture of
j6sbVjL1sXA,The Pope: Pray for the Poor While I Live Like a King
dl2PxXgoX-Q,"Automatic Speeding Tickets Given by LPRs, License Plate Readers"
WuPneZU9hjo,Van Eck Phreaking - Radiation Intelligence - RINT
5GjVAPVX2_s,Smartphone Photos Remotely Stolen
yWw4Q-m7Asc,"Huge ""Obama Sucks"" Christmas Display on Freeway Overpass"
ZFdHuABkrcE,Secret Facial Recognition Scanners are Everywhere
2A-ZjujGqmU,Talking Ron Paul Christmas Ornament at Macy's
Yw7FmlSSvwc,Outsmarting Spying Smartphones Using Aftermarket Modifications
P1ztbWXRxUk,Contact Lens Computer Screens Coming Soon
b7ifymBUflQ,New TVs Listen to You and Tailor Ads Based on Conversations You Have in Front of Them
kyqALy-idm0,The Orwellian Secrets of Smartphones
0kHNv4a1JdY,An Honest Antidepressant Drug Commercial
jOUXNGWQ4p4,Hidden Cameras at Kevin Trudeau's Global Information Network meeting
tzARcrxKT4A,Man Behind the Georgia Guidestones Speaks Out
br4At3jzNME,Food Companies forced to label GMO foods in California if Prop 37 passes
BxB7Ff1c1QQ,Facebook Now Charges PER STATUS UPDATE!
hYuLTCCc6D0,Why YouTube Subscriptions Don't Show Up On Your Home Page All the Time
dZBBkwld4to,iPhone Daylight Savings Time Glitch Strikes TWO YEARS IN A ROW.
pebYmkoHCrY,Kevin Trudeau Claims He Knows the Secret of December 21st 2012
xczGE6xulVs,Mitt Romney Wants to Ban TAMPONS
vt-eZy9V7Ig,You Might Need a Tin Foil Hat After All
r_ZRykJYlto,GPS Tracking Devices in Candy Bars
Am0_ssbnl9A,The Chiropractic Conspiracy by the American Medical Association Exposed
XpYDXvk7434,Seven companies caught spying on people in their bedrooms using webcams in laptops over WiFi
9nZIkh8CHlE,Council on Foreign Relations Tax Returns show 438 MILLION DOLLARS in assets!!
UtrzlX4Fw6U,Psychotronic Weapon Detector at Bohemian Grove protest
T3ss30ym2Vs,Bohemian Grove workers talk about working in the Grove
-NF4_olxOjg,Peter Phillips Interview at Occupy Bohemian Grove
yRLqAR09NjU,Bohemian Grove Security Watching Through the Trees
wGEnUx8dZ2Q,Cindy Sheehan at Occupy Bohemian Grove 2012 Protest
0NufO-RICpE,K-9 Unit at the Bohemian Grove to sniff out protesters if they try to sneak in
5NeqTdS5nxc,Former worker of Bohemian Grove speaks out about the club and its members
Ctu6PYRbcU8,The Road to the Bohemian Grove
x9kbreQgxPQ,Outside the Gates of Bohemian Grove
Lq9aLOq3I2g,Bill O'Reilly: Do you have to pay to use Facebook?
bALVi_9rz7I,Mark Dice Riding a Police Horse Outside the White House in Washington D.C.
do-i5TpmO60,Jim Tucker's Protégé Mark Anderson from American Free Press on Bilderberg 2012
kjWvbj8bhIc,"""Cash for Gold"" stores pay in CHECKS only NO CASH!"
gdyGAEKscGg,Jason Bermas approached by possible agent provocateur at Bilderberfest
hWr7vgHeXXM,Luke Rudkowski's Livestreaming equipment at Bilderberg 2012
prYJEAfj3h4,Mark Dice Detained by Police at Bilderberg for Videotaping Parking Lot
g-LT0sYv7iE,Jim Tucker Speaks at Bilderberg Protest 2012
AWdq6b4sRa8,Security Crawling Everywhere at Bilderberg Hotel
3E7ej0TaBwQ,Bilderberg Bodyguard Interviewed at Bilderberg 2012 by Mark Dice
6Bhrnjc-FHs,"Rain or shine, we'll expose Bilderberg crime"
cuS4S-9YHAU,"Bilderberg 2012, inside the belly of the beast."
PqSEwbOUvEA,"A Look inside Bilderberg 2012, Washington Dulles Marriott, Chantilly, CA 05-30-2012"
ndshbH3qZ6Y,"Selling 1 Oz Gold Coin for $25 (when it's worth over $1,500)"
-VwM_xSpj_o,New TV's have facial recognition and voice identification built in
L4dy7mmu2Ro,Zombie Americans Don't Know What Memorial Day is For!!!
SfH1KZyDt2E,Bilderberg Survey: 1 out of 33 people have heard of Bilderberg Group or 3.33%
m-eqG73XKns,"Ring of Fire Solar Eclipse - May 20th 2012 San Diego, CA"
63vfyN5e8lI,Bilderberg Group Busted in 1957!
PcTYlQuvvME,Bilderberg Group Launches a Website!
3TxO93WVACU,Recall the Governor for not liking Mexican food?
7ByRohrW8qg,Ron Paul banners over freeway in San Diego
_HZp0by71gY,Alec Baldwin's Credit Card Commercial Mark Dice Remix
I29pzj2e14E,Jimmy Fallon's Credit Card Commercial Mark Dice Remix
9H-hoGulwFg,Company uses facial recognition to determine if employees are smiling enough at work
gg4tq2-NxmY,Facial Recognition Systems Going Mainstream
MkGP7s0SGtY,Zombie Americans have forgotten why 4th of July is a holiday!!!
PuxKO71_v-M,Wireless microphone listens to Subway sandwich employees
lJvPsVaY49U,We did it!  Mainstream coverage of Bilderberg 2011
zkUNpo90MIM,Big Brother is Watching the Cardiff Kook
Ef0VG1WEP10,Buying a 99¢ Taco with 1 Ounce Gold Coin (worth over $1000) - from Taco Bell's Drive-Through
o19jJry1_hk,A Chiropractic Miracle
aaqaImebd1M,Americans don't know why we celebrate 4th of July
LIvea_QWF4g,"People sign ""I am a moron"" petition without reading headline"
6Ba5ZgBZOwM,GPS tracker with Microphone for Children
fX8khBJaHCo,Mailing my garbage to Glenn Beck
k0XCllEpl08,behind the scenes of my tv interview in Los Angeles
9hTbRqZcnjQ,The Super Bowl has been CANCELED!!
tznR4wPeS4M,Americans sign petition to repeal the First Amendment
IIoCfpMwjrM,Free life insurance for everyone paid for by tax dollars
h48Uff3XD0s,Walmart Shopper thinks Dow Jones average is 5 FEET
vJtS9CuyuaU,"People sign petition to ""increase inflation to 100%"" to cause hyperinflation."
WAaVK5AkZzI,Mark Dice offers over $1000 worth of gold for free to random people
heX8vKRgGUY,Mark Dice tries to sell $1100 one ounce gold coin for $50; no takers
